,,
30938,The Kingdom of God· Part 1,Orson Pratt
30939,The Book of Masks,Remy de Gourmont
30940,Belgium,George W. T. (George William Thomson) Omond
30941,Lizzy Glenn,T. S. Arthur
30942,The Thorn in the Nest,Martha Finley
30943,The Highflyers,Clarence Budington Kelland
30944,Mrs. Hale's Receipts for the Million,Sarah Josepha Hale
30945,In the Ypres Salient,Beckles Willson
30946,Motor Matt's Daring· or· True to His Friends,Stanley R. Matthews
30947,Thorley Weir,E. F. (Edward Frederic) Benson
30948,Married Life; Its Shadows and Sunshine,T. S. Arthur
30949,Friends of France,Various
30950,Pilgrim Sorrow,Carmen Sylva
30951,Songs from the Smoke,Madeleine Sweeny Miller
30952,The Sharper Detected and Exposed,Jean-Eugene Robert-Houdin
30953,Mark Tidd in Business,Clarence B. Kelland
30954,The Lights and Shadows of Real Life,T.S. Arthur
30955,The Island of Yellow Sands,E. C. [Ethel Claire] Brill
30956,The Journal of Leo Tolstoi (First Volume--1895-1899),Leo Tolstoi
30957,Church Bells,H. B. Walters
30958,Oxford and its Story,Cecil Headlam
30959,Redmanship in Kentucky for Fifty Great Suns,Frank L. Smith
30960,The Treasure of Pearls,Gustave Aimard
30961,The Iron Rule,T. S. Arthur
30962,Early Western Travels 1748-1846· Volume XVI,Various
30963,A Monograph of Odontoglossum,James Bateman
30964,The Motor-Bus in War,A. M. Beatson
30965,My Austrian Love,Maxime Provost
30966,Looking Back,Merrick Abner Richardson
30967,The Book of Vagabonds and Beggars,Anonymous
30968,Stories from Northern Myths,Emilie Kip Baker
30969,Jack the Young Canoeman,George Bird Grinnell
30970,Home Scenes· and Home Influence,T. S. Arthur
30971,Yellowstone and Grand Teton National Parks,Union Pacific Corporation
30972,Selina,George Madden Martin
30973,Germany's Dishonoured Army,Prof. J.H. Morgan
30974,The Immigrant Tide· Its Ebb and Flow,Edward A. Steiner
30975,Mary Broome,Allan Monkhouse
30976,With the French Flying Corps,Carroll Dana Winslow
30977,The Red Badge of Courage,Stephen Crane
30978,The Home Mission,T. S. Arthur
30979,The First Canadians in France,F. McKelvey Bell
30980,Riding and Driving,Edward L. Anderson
30981,South Africa and the Transvaal War· Vol. 6 (of 6),Louis Creswicke
30982,The Silent Rifleman,Henry William Herbert
30983,Yellowstone via Gallatin Gateway Montana,Milwaukee Road Corporation
30984,Knots Untied,George S. McWatters
30985,A Journal of the Reign of Queen Victoria from 1837 to 1852 (Volume 2 of 3),Chares C. F. Greville
30986,The Hand But Not the Heart,T. S. Arthur
30987,A Journal of the Reign of Queen Victoria 1837-1852 - (Volume 3 of 3),Charles C. F. Greville
30988,The Works of John Marston,John Marston
30989,The Works of John Marston,John Marston
30990,Jones of the 64th,F. S. (Frederick Sadleir) Brereton
30991,Vital Records of the Town of Auburn· (Formerly Ward)· Massachusetts· To the end of the year 1850,Franklin P. Rice
30992,Verdi: Man and Musician,Frederick James Crowest
30993,Ella Clinton,Martha Farquharson
30994,Jungle Folk,Douglas Dewar
30995,The Vale of Lyvennet,John Salkeld Bland
30996,The Good Time Coming,T. S. Arthur
30997,Wulnoth the Wanderer,Herbert Escott-Inman
30998,The Spell of the Heart of France,Andre Hallays
30999,Punch Cartoons of the Great War,Various
31000,The Soul of the Soldier,Thomas Tiplady
31001,Catholic World· Vol. XI· April 1870-September 1870,Various
31002,Brick and Marble in the Middle Ages,George Edmund Street
31003,The Cherries of New York,U. P. Hedrick
31004,In the Old West,George Frederick Ruxton
31005,The Swamp Doctor's Adventures in The South-West,John Robb
31006,Philip Steele of the Royal Northwest Mounted Police,James Oliver Curwood
31007,The Introduction to Hegel's Philosophy of Fine Arts,Georg Hegel
31008,Merrie England In The Olden Time· Vol. 1 (of 2),George Daniel
31009,Merrie England In The Olden Time· Vol. 2 (of 2),George Daniel
31010,Seven Mohave Myths,A. L. Kroeber
31011,The Gospel of St. John,Joseph MacRory
31012,A Medly of Weather Lore,Various
31013,The Fantasy Fan· October 1933,Various
31014,Nat Goodwin's Book,Nat C. Goodwin
31015,The Man With the Black Feather,Gaston Leroux
31016,Eighty-fourth Regiment· Pennsylvania Volunteers (Infantry.),Thomas Edward Merchant
31017,Sir Quixote of the Moors,John Buchan
31018,The History of Miss Betsy Thoughtless,Eliza Haywood
31019,Men of Our Times,Harriet Beecher Stowe
31020,Over There with the Canadians at Vimy Ridge,George H. Ralphson
31021,John Leech's Pictures of Life and Character· Volume 1 (of 3),John Leech
31022,Tom Swift and his Great Searchlight,Victor Appleton
31023,The Walls of Constantinople,Bernard Granville Baker
31024,The Toxicity of Caffein,William Salant
31025,Max Fargus,Owen Johnson
31026,Speculum Amantis,Various
31027,A Tramp Through the Bret Harte Country,Thomas Dykes Beasley
31028,Punch· or the London Charivari· Volume 107· October 13· 1894,Various
31029,Springfield in the Spanish American War,Walter W. Ward
31030,The Works of Francis Maitland Balfour· Volume IV (of 4),Francis Maitland Balfour
31031,Her Dark Inheritance,Mrs. E. Burke Collins
31032,Our Schools in War Time--and After,Arthur Davis Dean
31033,Down the Ice,Harold M. Sherman
31034,Talbot's Angles,Amy E. Blanchard
31035,Torrey's Narrative,William Torrey
31036,Angel Island,Inez Haynes Gillmore
31037,The Cruise of the  Lively Bee ,John De Morgan
31038,Ocean's Story; or Triumphs of Thirty Centuries,Edward Rowland
31039,Mr Punch's Book of Arms,Edward Tennyson Reed
31040,The Phantom Treasure,Harriet Pyne Grove
31041,Outspinning the Spider,John Kimberly Mumford
31042,A Practical Handbook on the Distillation of Alcohol from Farm Products,F. B. Wright
31043,A plain and faithful narrative of the original design· rise· progress and present state of the Indian charity-school at Lebanon· in Connecticut,Eleazar Wheelock
31044,Human Origins,Samuel Laing
31045,California 1849-1913,L. H. Woolley
31046,Vanishing Landmarks,Leslie M. Shaw
31047,The Lead of Honour,Norval Richardson
31048,The Submarine in War and Peace,Simon Lake
31049,Appletons' Popular Science Monthly· September 1899,Various
31050,The Ingoldsby Country,Charles G. (Charles George) Harper
31051,The Castaways of Pete's Patch,Carroll Watson Rankin
31052,The Sayings of Confucius,Confucius
31053,California· Romantic and Resourceful,John F. Davis
31054,There She Blows!,William Hussey Macy
31055,Memoirs of John R. Young,John Young
31056,Illustrations of the Family of Psittacidae· or Parrots,Edward Lear
31057,Punch· or the London Charivari Volume 107· August 25· 1894,Various
31058,Punch· or the London Charivari Volume 107· September 22nd· 1894,Various
31059,Legends,August Strindberg
31060,The Manchester Rebels of the Fatal '45,William Harrison Ainsworth
31061,The Story of Mankind,Hendrik Van Loon
31062,San Francisco During the Eventful Days of April· 1906,James B. Stetson
31063,Revolutionary Reader,Sophie Lee Foster
31064,Harry Blount· the Detective,T. J. Flanagan
31065,The Cruise of the Make-Believes,Tom Gallon
31066,Mimi at Sheridan School,Anne Pence Davis
31067,Basil Everman,Elsie Singmaster
31068,Twelve Naval Captains,Molly Elliot Seawell
31069,Memoirs of the Empress Catherine II.,Catherine II· Empress of Russia
31070,A Monograph on the Sub-class Cirripedia (Volume 2 of 2),Charles Darwin
31071,Heidi,Johanna Spyri
31072,Starr King in California,William Day Simonds
31073,A Select Collection of Old English Plays· Volume 10 (of 15),Various
31074,Special Days and their Observance,Anonymous
31075,A History of Bibliographies of Bibliographies,Archer Taylor
31076,Makers of British Botany; a collection of biographies by living botanists,Various
31077,Birds' Nests· Eggs and Egg-Collecting,Richard Kearton
31078,Prisoners in Devil's Bog,Hugh Lloyd
31079,Petals Plucked from Sunny Climes,Sylvia Sunshine
31080,Shorter Bible Plays,Rita Benton
31081,The Vigilance Committee of '56,James O'Meara
31082,Married Life,John Baldwin Buckstone
31083,Coyotes in Their Economic Relations,David E. Lantz
31084,Cyclopedia of Commerce· Accountancy· Business Administration· v. 1,Various
31085,Glimpses of Indian Birds,Douglas Dewar
31086,Ruskin Relics,W. G. Collingwood
31087,The Great War in Verse and Prose,Various
31088,The Natural Philosophy of Love,Remy de Gourmont
31089,Romantic Ireland; volume 1/2,M.F and B. McM. Mansfield
31090,Vignettes Of San Francisco,Almira Bailey
31091,The Camp-life of the Third Regiment,Robert T. Kerlin
31092,St. Bernard's,AEsculapius Scalpel
31093,A Handbook of Pictorial History,Henry W. Donald
31094,Our Part in the Great War,Arthur Gleason
31095,Practical Instruction for Detectives,Emmerson W. Manning
31096,The Rising of the Tide,Ida M. Tarbell
31097,The Tragedy of Wild River Valley,Martha Finley
31098,Archery Rules,Charles F. A. Hinrichs
31099,Romantic Ireland; volume 2/2,M.F and B. McM. Mansfield
31100,The Adventures of Mr. Verdant Green· Vols. I to III,Cuthbert Bede
31101,A Journal of the First Voyage of Vasco da Gama 1497-1499,Unknown
31102,Mr. Midshipman Glover· R.N.,T. T. Jeans
31103,The Library of Work and Play: Guide and Index,Cheshire L. Boone
31104,Shifts and Expedients of Camp Life· Travel & Exploration,W. B. Lord
31105,Cyclopedia of Commerce· Accountancy· Business Administration v. 2,Various
31106,The Manufacture of Paper,Robert Walter Sindall
31107,Manual of the Trees of North America (Exclusive of Mexico) 2nd ed.,Charles Sprague Sargent
31108,Nasby in Exile,David R. Locke
31109,The Strand Magazine - Vol. 1 - No. 5 - May 1891,Various
31110,In Vain,Henryk Sienkiewicz
31111,Life on a Mediaeval Barony,William Stearns Davis
31112,White Wolf's Law,Hal Dunning
31113,Laughing Last,Jane Abbott
31114,Their Silver Wedding Journey,William Dean Howells
31115,Gunboat and Gun-runner,T. T. Jeans
31116,Recollections of a Policeman,William Russell (aka Thomas Waters)
31117,The Little Cryptogram,J. Gilfin Pyle
31118,The Remarkable History of Sir Thomas Upmore· bart.· M.P.· formerly known as  Tommy Upmore ,R. D. Blackmore
31119,A Voyage Round the World· from 1806 to 1812,Archibald Campbell
31120,The Annual Register 1914,Anonymous
31121,Inventors & Inventions,Henry Robinson
31122,Appletons' Popular Science Monthly· Vol. 56· March 1900,Various
31123,The Historical Child,Oscar Chrisman
31124,The Green Hand,George Cupples
31125,The Idea of God as Affected by Modern Knowledge,John Fiske
31126,Boy Scouts on the Open Plains,G. Harvey Ralphson
31127,Lux Mundi,Various
31128,Calendar History of the Kiowa Indians. (1898 N 17 / 1895-1896 (pages 129-444)),James Mooney
31129,Magic and Religion,Andrew Lang
31130,The Turkish Empire· its Growth and Decay,Lord Eversley
31131,The Mentor: American Naturalists· Vol. 7· Num. 9· Serial No. 181· June 15· 1919,Ernest Ingersoll
31132,Our Little Boer Cousin,Luna May Innes
31133,Our Little Eskimo Cousin,Mary Hazleton Wade
31134,Our Little Spanish Cousin,Mary F. Nixon-Roulet
31135,Rhymes and Jingles,Mary Mapes Dodge
31136,Cyclopedia of Commerce· Accountancy· Business Administration· v. 3,Various
31137,The Journal of the Proceedings of the Linnean Society - Vol. 4,Various
31138,The Death of the Gods,Dmitri Merejkowski
31139,The Cherokee Nation of Indians. (1887 N 05 / 1883-1884 (pages 121-378)),Charles C. Royce
31140,The Legend of Sir Lancelot du Lac,Jessie L. Weston
31141,The Life of Sir Rowland Hill· Vol. II (of 2),Rowland Hill
31142,Honest Money,Arthur Isaac Fonda
31143,The Mountains,Stewart Edward White
31144,Ford of H.M.S. Vigilant,T. T. Jeans
31145,Some Zulu Customs and Folk-lore,Levine Henrietta Samuelson
31146,Gold-Seeking on the Dalton Trail,Arthur R. Thompson
31147,Alone,Marion Harland
31148,A Catalogue of Books and Announcements of Methuen and Company· October 1902,Methuen and Company
31149,A Catalogue of Books and Announcements of Methuen and Company· March 1897,Methuen and Company
31150,Our Little Grecian Cousin,Mary F. Nixon-Roulet
31151,The Story of Moscow,Wirt Gerrare
31152,Encyclopedia of Diet,Eugene Christian
31153,How to Succeed as an Inventor,Goodwin B. Smith
31154,The Westward Movement,
31155,Our Edible Toadstools and Mushrooms and How to Distinguish Them,William Hamilton Gibson
31156,The Blue Poetry Book,Various
31157,Bird Guide,Chester A. Reed
31158,The conquest of Rome,Matilde Serao
31159,Robert Annys: Poor Priest,Annie Nathan Meyer
31160,Escape and Other Essays,Arthur Christopher Benson
31161,Secret Service or Recollections of a City Detective,Andrew Forrester
31162,Forty Years Among the Indians,Daniel W. Jones
31163,The Alden Catalogue of Choice Books· May 30· 1889,John B. Alden
31164,The Spruce Street Tragedy,Irvin S. Cobb
31165,The Black Swan at Home and Abroad,Anonymous
31166,Whispering Tongues,Homer Greene
31167,Cornish Worthies· Volume 1 (of 2),Walter H. Tregellas
31168,God's Good Man,Marie Corelli
31169,Cornish Worthies· Volume 2 (of 2),Walter H. Tregellas
31170,The Yoga-Vasishtha Maharamayana of Valmiki· vol. 3 (of 4) part 2 (of 2),Valmiki
31171,The Story of Prague,Count Francis Luetzow
31172,The Fantasy Fan November 1933,Charles D. Hornig
31173,The Fantasy Fan December 1933,Charles D. Hornig
31174,The Gospel: An Exposition of its First Principles,Brigham Henry Roberts
31175,Mildred at Roselands,Martha Finley
31176,The Daemon of the World,Percy Bysshe Shelley
31177,Elsie's Winter Trip,Martha Finley
31178,The Wild Turkey and Its Hunting,Edward A. McIlhenny
31179,Nature Books Popular and Scientific from The Franklin Bookshop· 1910,Samuel N. Rhoads
31180,The Theistic Conception of the World,B. F. (Benjamin Franklin) Cocker
31181,Cyclopedia of Commerce· Accountancy· Business Administration· v. 4,Various
31182,Method in the Study of Totemism,Andrew Lang
31183,A Voyage to the Moon,Cyrano de Bergerac
31184,Children of the Dear Cotswolds,L. Allen Harker
31185,The Willing Horse,Ian Hay
31186,The Seigneurs of Old Canada:,William Bennett Munro
31187,The Library Assistant's Manual,Theodore W. Koch
31188,The Isle of Wight,G. E. Mitton
31189,The Demi-gods,James Stephens
31190,Travels in the Central Parts of Indo-China (Siam)· Cambodia· and Laos (Vol. 1 of 2),Henri Mouhot
31191,Checkmates for 4 Pieces,William Brett Fishburne
31192,Travels in the Central Parts of Indo-China (Siam)· Cambodia· and Laos (Vol. 2 of 2),Henri Mouhot
31193,The Rights of War and Peace,Hugo Grotius
31194,Picturesque Sketches of London· Past and Present,Thomas Miller
31195,The Crime Club,William Holt-White
31196,The Flying Spy,Camillo de Carlo
31197,Personal Narrative of a Pilgrimage to Al-Madinah and Meccah,Sir Richard Francis Burton
31198,The Pastor's Fire-side Vol. 1 (of 4),Jane Porter
31199,Saunterings in and about London,Max Schlesinger
31200,Frederic Chopin· Vol II (of 2),Moritz Karasowski
31201,The Beaver· Volume 1· No. 10· July· 1921.,Hudson's Bay Company
31202,Decorative Art of Indian Tribes of Connecticut,Frank Gouldsmith Speck
31203,My Experiences as an Executioner,James Berry
31204,The Mystery of Choice,Robert William Chambers
31205,Clutterbuck's Treasure,Fred Whishaw
31206,Punch· or the London Charivari· Vol. 109· September 14th· 1895,Various
31207,Punch· or the London Charivari· Vol. 107· December 15th· 1894,Various
31208,The Chronicles of Crime or The New Newgate Calendar. v. 1/2,Camden Pelham
31209,Alice Wilde: The Raftman's Daughter,Metta V. Victor
31210,The Russian Opera,Rosa Newmarch
31211,Jack Harkaway in New York,Bracebridge Hemyng
31212,Lady Hester· or Ursula's Narrative,Charlotte M. Yonge
31213,The Snakes of Europe,G. A. Boulenger
31214,The Strange Voyage and Adventures of Domingo Gonsales· to the World in the Moon,Francis Godwin
31215,Center Rush Rowland,Ralph Henry Barbour
31216,The Chronicles of Crime or The New Newgate Calendar. v. 2/2,Camden Pelham
31217,The Strand Magazine - Vol. 1 - No. 6 - June 1891,Various
31218,In Search of the Castaways,Jules Verne
31219,The Gaming Table:  Its Votaries and Victims,Andrew Steinmetz
31220,Timothy Crump's Ward,Horatio Alger
31221,By the World Forgot,Cyrus Townsend Brady
31222,Gems for the Young Folks,Various
31223,Lydia Knight's History,Susa Gates
31224,The Irish Ecclesiastical Record· Volume 1· October· 1864,Society of Clergymen
31225,Thomas Otway,Thomas Otway
31226,Sir Walter Raleigh and the Air History,Henry Albert Jones
31227,Jellyfish· Starfish· and Sea-Urchins: Being a Research on Primitive Nervous Systems,G. J. Romanes
31228,Shall Turkey Live or Die?,Thomas Carlyle
31229,The Book Lovers' Anthology,Various
31230,Madame Aubin,Paul Verlaine
31231,The Pastor's Fire-side Vol. 2 (of 4),Jane Porter
31232,A Guide to the Study of Fishes· Volume 1 (of 2),David Starr Jordan
